ФИО,Страна,Паспортые данные,СНИЛС,Номер карты,Банк,Платежная система,Симптомы,Врач,Дата посещения врача,Анализы,Дата получения анализов,Цена приёма (руб)
Волкова Анастасия Анатольевна,Россия,9292 320665,980-146-335 63,3718 1917 5956 7544,Сбербанк,,"Температура, Потливость, Слабость, Озноб",Терапевт,,"Общий анализ крови, Биохимический анализ крови",2024-02-01T19:58:04+03:00,4994.0
Волкова Анастасия Анатольевна,Россия,,,,Сбербанк,Мир,,Гепатолог,2023-05-24T12:02:40+03:00,УЗИ печени,2023-05-27T20:15:27+03:00,8690.0
Головин Валентин Андреевич,,N 3677546,,8653 5350 8273 9921,Альфа-Банк,MasterCard,,,2025-01-17T08:21:16+03:00,,2025-01-19T15:14:27+03:00,2612.0
Сысоева Клавдия Назаровна,Беларусь,VH 5476236,,5744 3567 9668 9601,Сбербанк,Visa,"Частое мочеиспускание, Боль в пояснице, Боль при мочеиспускании",,2024-05-12T13:15:45+03:00,Анализ мочи по Нечипоренко,2024-05-14T14:17:38+03:00,
Сысоева Клавдия Назаровна,Беларусь,,,5744 3567 9668 9601,,,,Педиатр,2024-05-10T12:30:35+03:00,,2024-05-11T10:51:02+03:00,6124.0
Анисимова Юлия Демьяновна,Россия,6795 508459,950-224-378 88,4951 3399 5501 8526,Сбербанк,MasterCard,,Психиатр,,"Токсикологическое исследование, Гормональные исследования, Общий анализ крови",2025-02-01T21:55:22+03:00,11304.0
Анисимова Юлия Демьяновна,Россия,6795 508459,950-224-378 88,4951 3399 5501 8526,,,"Утомляемость, Озноб",,2023-10-08T20:39:58+03:00,"Общий анализ крови, Иммунограмма, Анализ на иммуноглобулины",2023-10-10T14:51:20+03:00,5394.0
Анисимова Юлия Демьяновна,,6795 508459,,4951 3399 5501 8526,Сбербанк,,,Радиолог,2025-03-14T10:52:27+03:00,УЗИ,2025-03-16T17:07:15+03:00,
Анисимова Юлия Демьяновна,,6795 508459,,,Сбербанк,MasterCard,"Отеки, Боль в ногах, Варикоз",Флеболог,,"Ангиография, Коагулограмма",,
Анисимова Юлия Демьяновна,,6795 508459,,4951 3399 5501 8526,Сбербанк,MasterCard,"Частое мочеиспускание, Жажда",,,"Инсулин, Глюкоза крови",,6985.0
Егорова Полина Демьяновна,,1659 725913,426-209-827 55,5521 7058 3938 5257,Сбербанк,Visa,Боли внизу живота,,,,2024-12-04T08:01:25+03:00,
Егорова Полина Демьяновна,Россия,,426-209-827 55,5521 7058 3938 5257,Сбербанк,Visa,,Психотерапевт,,"Гормональные исследования, Общий анализ крови",2024-02-29T15:16:46+03:00,8640.0
Уварова Анна Артемовна,Казахстан,,486-736-820 27,4686 2848 9168 3750,Альфа-Банк,Visa,Одышка,Гериатр,,"Биохимический анализ крови, УЗИ органов",2025-02-09T18:49:29+03:00,
,Казахстан,N 7757887,,4686 2848 9168 3750,Альфа-Банк,Visa,,,,,2023-10-27T09:15:23+03:00,7380.0
Уварова Анна Артемовна,Казахстан,N 7757887,486-736-820 27,,Альфа-Банк,Visa,"Потеря веса, Одышка, Температура, Кашель",Фтизиатр,2023-06-29T08:29:22+03:00,,2023-07-01T09:14:42+03:00,11525.0
,Казахстан,,,4686 2848 9168 3750,,Visa,"Дисфония, Нарушение речи, Нарушение произношения звуков",Логопед,2024-08-05T20:12:55+03:00,,,9541.0
Григорьев Марат Яковлевич,Казахстан,N 3327987,,7113 3698 6240 8999,Сбербанк,Visa,"Боль в области трансплантата, Лихорадка, Отторжение органа",Трансплантолог,2024-10-31T16:25:10+03:00,"Гистосовместимость, Коагулограмма, Биохимический анализ крови",,
Романов Ринат Остапович,Россия,,284-482-230 59,,Тинькофф,MasterCard,,Физиотерапевт,,"Рентген, Электромиография, УЗИ суставов",2024-07-24T19:32:20+03:00,4868.0
,,2537 903781,284-482-230 59,,Тинькофф,,,Сексопатолог,2025-03-18T18:12:01+03:00,,,4223.0
Лавров Станислав Леонидович,Беларусь,,357-136-804 16,2754 8199 5917 6719,,Visa,,Гинеколог,2023-10-08T17:52:50+03:00,"УЗИ органов малого таза, Гормональные исследования, Мазок на флору",2023-10-10T21:26:08+03:00,10042.0
Лавров Станислав Леонидович,Беларусь,,357-136-804 16,2754 8199 5917 6719,Сбербанк,Visa,,,2024-05-08T11:26:12+03:00,"Гормональные исследования, Цитологическое исследование",2024-05-10T18:33:11+03:00,9164.0
Лавров Станислав Леонидович,,FJ 9375581,357-136-804 16,2754 8199 5917 6719,Сбербанк,Visa,,Терапевт,,"ЭКГ, Общий анализ мочи, Биохимический анализ крови",2023-05-09T18:34:08+03:00,4339.0
,Беларусь,,357-136-804 16,2754 8199 5917 6719,Сбербанк,Visa,"Боль в суставах, Онемение",Хирург-ортопед,2024-05-29T13:16:35+03:00,"МРТ суставов, Рентген",2024-05-30T19:12:39+03:00,10171.0
Лавров Станислав Леонидович,Беларусь,,,2754 8199 5917 6719,Сбербанк,Visa,"Кашель, Температура, Боль в животе, Рвота",Педиатр,,Общий анализ крови,2024-03-07T20:02:43+03:00,4837.0
Соколова Ника Георгиевна,Беларусь,QZ 9953898,429-393-223 89,,Альфа-Банк,Visa,"Бледность кожи, Потливость",Гематолог,,,,11467.0
Соколова Ника Георгиевна,Беларусь,,,7696 7307 6409 2027,,Visa,,Хирург,2023-06-06T15:23:28+03:00,МРТ или КТ,2023-06-08T12:55:49+03:00,11134.0
Уваров Данила Никитич,Россия,,535-489-856 60,5984 8666 3836 8120,Сбербанк,MasterCard,,Кардиолог,2023-05-18T20:41:35+03:00,,2023-05-19T09:23:44+03:00,6074.0
,,8057 635380,535-489-856 60,5984 8666 3836 8120,Сбербанк,,,Логопед,,Психологическое тестирование,2025-01-02T16:33:43+03:00,6342.0
,,8057 635380,,5984 8666 3836 8120,Сбербанк,MasterCard,Слабость,Гериатр,,,2025-03-31T17:01:21+03:00,
Уваров Данила Никитич,Россия,8057 635380,535-489-856 60,5984 8666 3836 8120,Сбербанк,MasterCard,Тревожность,Психотерапевт,2025-02-15T17:10:16+03:00,"ЭЭГ, Общий анализ крови",,6945.0
,Россия,2677 561889,886-679-235 33,8966 6260 2834 9628,ВТБ,Мир,,,2024-12-17T09:55:22+03:00,"Аллергопробы, Биопсия кожи, Общий анализ крови",2024-12-19T12:19:05+03:00,
Беляев Егор Макарович,Казахстан,N 0507925,657-646-184 45,,,Visa,,Гастроэнтеролог,2025-04-07T12:34:35+03:00,,,5440.0
,Казахстан,N 0507925,657-646-184 45,7449 4262 1177 8341,Сбербанк,,"Кровотечение, Боль в анальной области, Запор",Проктолог,2024-03-17T14:04:36+03:00,"Мазок на инфекции, Аноскопия, Колоноскопия",2024-03-19T11:41:09+03:00,11438.0
Беляев Егор Макарович,,N 0507925,657-646-184 45,7449 4262 1177 8341,,,"Боль в животе, Гнойные выделения",Хирург,2024-10-02T21:41:44+03:00,"МРТ или КТ, Коагулограмма, Общий анализ крови",2024-10-05T16:03:25+03:00,11531.0
Беляев Егор Макарович,Казахстан,,657-646-184 45,7449 4262 1177 8341,,Visa,"Тошнота, Рвота",Токсиколог,,"Анализ на токсины в моче, Токсикологический анализ, Биохимический анализ крови",,
Захарова Жасмин Романовна,,8605 338330,961-542-568 38,1482 9300 4062 7605,Сбербанк,MasterCard,"Температура, Слабость, Озноб, Кашель",,,"ЭКГ, Общий анализ мочи",,
Захарова Жасмин Романовна,,,961-542-568 38,1482 9300 4062 7605,,MasterCard,Диарея,Гастроэнтеролог,2024-11-06T17:48:40+03:00,"Анализ на хеликобактер пилори, Эзофагогастродуоденоскопия",2024-11-09T10:28:06+03:00,5201.0
Захарова Жасмин Романовна,,8605 338330,,1482 9300 4062 7605,,MasterCard,,Косметолог,2025-02-10T21:23:01+03:00,Соскоб кожи,,4196.0
,Россия,4639 668369,,6736 8049 3937 7516,Сбербанк,,"Проблемы с дыханием, требующая обезболивания",,2023-08-22T11:54:15+03:00,"Коагулограмма, ЭКГ, Общий анализ крови",,
Маслова Федора Борисовна,Россия,,938-772-368 38,,Сбербанк,Visa,,,,"Общий анализ крови, МРТ головного мозга, ЭЭГ",2024-11-16T17:11:28+03:00,5027.0
Маслова Федора Борисовна,Россия,4639 668369,938-772-368 38,6736 8049 3937 7516,,,Боль в груди,,2023-05-05T08:07:11+03:00,Рентген грудной клетки,,
Маслова Федора Борисовна,,4639 668369,938-772-368 38,,,Visa,,Сексопатолог,2023-07-07T19:37:47+03:00,,2023-07-09T12:32:24+03:00,
,Россия,4639 668369,938-772-368 38,6736 8049 3937 7516,Сбербанк,Visa,"Озноб, Лихорадка",Инфекционист,2024-02-06T09:39:16+03:00,ПЦР на инфекции,2024-02-07T08:12:39+03:00,6018.0
,Россия,,,,Тинькофф,MasterCard,"Затрудненное дыхание, Кашель, Боль в груди",,2023-09-14T14:03:14+03:00,"Общий анализ крови, КТ легких, Рентген грудной клетки",,2542.0
Калинин Юлий Ярославович,Россия,7617 279938,513-549-165 35,,Тинькофф,MasterCard,,,,,,10573.0
Калинин Юлий Ярославович,Россия,7617 279938,513-549-165 35,4513 6200 3318 7446,,,Покраснение глаз,,2024-10-12T18:19:43+03:00,"Проверка остроты зрения, Оптическая когерентная томография, Офтальмоскопия",2024-10-15T18:52:50+03:00,5824.0
,Россия,7617 279938,513-549-165 35,4513 6200 3318 7446,Тинькофф,,,Гериатр,2025-01-12T14:03:55+03:00,"ЭКГ, Биохимический анализ крови, УЗИ органов",2025-01-15T16:51:27+03:00,
Калинин Юлий Ярославович,Россия,,,,Тинькофф,MasterCard,"Боль в области трансплантата, Лихорадка",,,,,
,Казахстан,N 5584146,114-517-426 88,1295 5769 1746 8980,Сбербанк,MasterCard,Боль в суставах,Физиотерапевт,2023-06-22T08:24:16+03:00,УЗИ суставов,2023-06-24T14:29:45+03:00,2241.0
