ФИО,Страна,Паспортые данные,СНИЛС,Номер карты,Банк,Платежная система,Симптомы,Врач,Дата посещения врача,Анализы,Дата получения анализов,Цена приёма (руб)
Савина Аделина Алексеевна,,YI 3112015,841-103-940 83,8748 8307 8014 8608,Альфа-Банк,Visa,,Эпидемиолог,2023-05-06T16:29:59+03:00,"ПЦР на инфекции, Анализ на антитела",,6762.0
Савина Аделина Алексеевна,Беларусь,YI 3112015,841-103-940 83,8748 8307 8014 8608,Альфа-Банк,Visa,,,2024-08-28T08:09:03+03:00,,2024-08-30T19:02:06+03:00,10483.0
Савина Аделина Алексеевна,Беларусь,YI 3112015,841-103-940 83,,Альфа-Банк,Visa,"Нарушение речи, Нарушение произношения звуков, Дисфония",Логопед,2023-10-11T09:58:40+03:00,"Аудиометрия, Нейропсихологическая диагностика",2023-10-12T11:28:10+03:00,10874.0
Савина Аделина Алексеевна,Беларусь,YI 3112015,841-103-940 83,8748 8307 8014 8608,Альфа-Банк,Visa,"Боль в ногах, Отеки, Варикоз",Флеболог,2025-04-24T11:35:22+03:00,,2025-04-27T14:16:09+03:00,
Мельников Владислав Никитич,Россия,1800 871246,692-744-107 50,2909 6993 4027 6319,Сбербанк,Visa,"Нарушение речи, Дисфония, Нарушение произношения звуков",Логопед,2024-03-25T08:45:39+03:00,"Нейропсихологическая диагностика, Аудиометрия, Психологическое тестирование",,3367.0
Попова Софья Степановна,Казахстан,N 8379959,266-156-733 65,,,Мир,Нарушение сна,Психотерапевт,2024-12-20T08:38:25+03:00,"ЭЭГ, Общий анализ крови",2024-12-23T14:18:29+03:00,6490.0
Попова Софья Степановна,Казахстан,N 8379959,266-156-733 65,,Альфа-Банк,,"Выделения, Боли внизу живота, Нарушение менструального цикла",Гинеколог,,"Мазок на флору, Гормональные исследования",2024-08-19T19:48:51+03:00,5555.0
,,N 8379959,266-156-733 65,,Альфа-Банк,,Желтуха,Гепатолог,,,2023-12-06T08:08:28+03:00,
Попова Софья Степановна,Казахстан,N 8379959,266-156-733 65,,Альфа-Банк,Мир,"Боли внизу живота, Нарушение менструального цикла",Гинеколог,,"Мазок на флору, Цитологическое исследование, УЗИ органов малого таза",,
Попова Софья Степановна,,N 8379959,266-156-733 65,1890 4748 1902 5138,Альфа-Банк,Мир,,Хирург-ортопед,,"МРТ суставов, Анализ на ревматоидный фактор",,11691.0
Макаров Александр Вячеславович,,N 5832106,,2431 3758 2557 4792,Альфа-Банк,Visa,"Распространение инфекции, Частые заболевания, Лихорадка",,2025-04-05T13:17:10+03:00,Биохимический анализ крови,2025-04-07T09:46:51+03:00,9348.0
Макаров Александр Вячеславович,,,838-564-913 51,,Альфа-Банк,Visa,"Зубная боль, Отек десен, Гнойные выделения",,2024-09-20T19:17:05+03:00,Биохимический анализ крови,2024-09-22T12:57:21+03:00,9593.0
Зайцева Кира Ивановна,Россия,2157 152034,475-733-955 63,,,Мир,,Флеболог,2023-12-22T21:56:48+03:00,Допплерография вен,,3423.0
Зайцева Кира Ивановна,Россия,2157 152034,475-733-955 63,9051 6604 8269 7246,Альфа-Банк,Мир,Зубная боль,Стоматолог,2024-09-25T11:47:38+03:00,,,
Зайцева Кира Ивановна,Россия,2157 152034,475-733-955 63,9051 6604 8269 7246,Альфа-Банк,Мир,"Боль в горле, Заложенность носа, Гнойные выделения",Отоларинголог,2024-10-27T17:49:38+03:00,Мазок из зева,,9437.0
Зайцева Кира Ивановна,Россия,2157 152034,475-733-955 63,9051 6604 8269 7246,Альфа-Банк,Мир,,Трансплантолог,2023-09-08T11:56:26+03:00,"Биохимический анализ крови, Коагулограмма, Общий анализ крови",2023-09-11T21:15:53+03:00,
Зайцева Кира Ивановна,Россия,,475-733-955 63,9051 6604 8269 7246,Альфа-Банк,Мир,Тревожность,Психотерапевт,2024-08-16T16:37:02+03:00,"Психологические тесты, ЭЭГ",2024-08-19T21:24:34+03:00,9820.0
Тимофеев Максим Петрович,Казахстан,N 1288299,642-164-689 87,6468 3243 7471 9897,Тинькофф,Visa,Одышка,Гериатр,2025-02-11T14:40:32+03:00,,2025-02-13T13:26:33+03:00,8952.0
Тимофеев Максим Петрович,Казахстан,N 1288299,642-164-689 87,6468 3243 7471 9897,Тинькофф,Visa,Запор,Проктолог,,,,3245.0
Тимофеев Максим Петрович,Казахстан,,642-164-689 87,,Тинькофф,Visa,"Боль внизу живота, Нарушение цикла",Акушер-гинеколог,2024-11-05T20:32:23+03:00,"Цитологическое исследование, Гормональные исследования",2024-11-08T17:48:45+03:00,2342.0
Тимофеев Максим Петрович,Казахстан,N 1288299,642-164-689 87,6468 3243 7471 9897,Тинькофф,Visa,Травмы костей,,2024-11-11T10:43:34+03:00,,2024-11-14T11:12:28+03:00,11165.0
Тимофеев Максим Петрович,Казахстан,,642-164-689 87,6468 3243 7471 9897,Тинькофф,,"Онемение, Нарушение осанки",Мануальный терапевт,2024-06-02T21:09:34+03:00,"Общий анализ крови, Рентген, Электромиография",2024-06-05T20:14:44+03:00,
Голубева Мила Прохоровна,Беларусь,YU 9525286,823-681-798 34,7642 4498 8498 3353,,MasterCard,Чихание,Аллерголог,2025-01-23T11:12:13+03:00,Иммуноглобулин Е,2025-01-25T08:26:33+03:00,9086.0
Голубев Сергей Михайлович,Беларусь,QK 4074575,546-699-378 24,4818 7622 9022 3027,Сбербанк,,"Боль при мочеиспускании, Выделения",Венеролог,2023-09-13T08:54:17+03:00,"Мазок на флору, Анализ на ВИЧ",2023-09-15T13:21:49+03:00,
,Беларусь,QK 4074575,546-699-378 24,4818 7622 9022 3027,Сбербанк,MasterCard,"Онемение конечностей, Острая боль в спине",Ортопед,,"Анализ на ревматоидный фактор, Рентген, Общий анализ крови",2024-10-03T14:14:37+03:00,8018.0
Рябова Серафима Сергеевна,Россия,8277 585163,407-146-395 95,5445 6100 4567 3236,Альфа-Банк,Visa,"Частое мочеиспускание, Боль в пояснице, Боль при мочеиспускании",Уролог,2023-10-03T20:40:28+03:00,"ПЦР на инфекции, Общий анализ мочи, УЗИ почек",2023-10-06T20:49:04+03:00,
Рябова Серафима Сергеевна,,8277 585163,,5445 6100 4567 3236,Альфа-Банк,Visa,"Боли внизу живота, Выделения",Гинеколог,2024-10-26T11:50:11+03:00,"Цитологическое исследование, Мазок на флору, УЗИ органов малого таза",,
Иванова Милана Кирилловна,Казахстан,N 1405743,669-317-492 46,9683 7574 7310 8923,ВТБ,Мир,"Выделения из сосков, Боль в груди",,2023-12-15T16:18:55+03:00,"Маммография, Общий анализ крови, Биопсия",2023-12-18T18:40:20+03:00,11730.0
Маслова Елизавета Викторовна,Казахстан,N 4453041,314-909-964 31,,Альфа-Банк,Visa,"Онемение, Боль в суставах",Хирург-ортопед,2024-06-22T08:57:48+03:00,,2024-06-23T09:16:58+03:00,5759.0
Маслова Елизавета Викторовна,Казахстан,N 4453041,,3710 2939 3552 1468,Альфа-Банк,,,,,,2024-07-08T12:05:26+03:00,
Маслова Елизавета Викторовна,Казахстан,N 4453041,314-909-964 31,3710 2939 3552 1468,Альфа-Банк,Visa,,,2024-01-21T16:36:50+03:00,Общий анализ крови,2024-01-24T16:28:32+03:00,6092.0
Маслова Елизавета Викторовна,,N 4453041,,3710 2939 3552 1468,Альфа-Банк,Visa,"Акне, Покраснение кожи, Сыпь",Косметолог,,Биохимический анализ крови,2024-06-26T20:18:26+03:00,5875.0
,Россия,3677 661242,146-653-912 82,4473 2623 2754 7698,Сбербанк,,Выделения из сосков,Маммолог,2025-04-13T21:44:50+03:00,"Биопсия, Маммография, Общий анализ крови",2025-04-16T19:07:27+03:00,2153.0
Сысоев Семен Климович,,3677 661242,146-653-912 82,4473 2623 2754 7698,Сбербанк,,Ушная боль,,2023-10-21T18:43:38+03:00,"Мазок из зева, Аудиометрия, Рентген придаточных пазух",2023-10-24T16:18:03+03:00,6434.0
Сысоев Семен Климович,Россия,3677 661242,146-653-912 82,4473 2623 2754 7698,Сбербанк,MasterCard,"Учащенное сердцебиение, Отеки, Одышка, Боль в груди",Кардиолог,2023-11-03T15:06:18+03:00,Холтеровское мониторирование,2023-11-04T19:05:59+03:00,7631.0
Сысоев Семен Климович,Россия,3677 661242,146-653-912 82,,Сбербанк,MasterCard,,Паразитолог,2025-03-13T21:45:31+03:00,"Общий анализ крови, Анализ на антитела к паразитам, Анализ на яйца глист",2025-03-15T12:08:00+03:00,9872.0
,Россия,3677 661242,146-653-912 82,4473 2623 2754 7698,Сбербанк,MasterCard,Кашель,Терапевт,2024-02-14T16:32:00+03:00,"Общий анализ мочи, ЭКГ, Биохимический анализ крови",2024-02-17T16:07:45+03:00,4510.0
Голубев Данила Игнатьевич,Беларусь,,,1272 6831 4804 6996,Альфа-Банк,,"требующая обезболивания, Проблемы с дыханием",Анестезиолог,2023-07-28T19:05:53+03:00,"Общий анализ крови, Коагулограмма, Биохимический анализ крови",2023-07-29T18:11:56+03:00,11068.0
Голубев Данила Игнатьевич,,TK 7160186,995-337-600 54,1272 6831 4804 6996,Альфа-Банк,Мир,Сыпь,Венеролог,,ПЦР на инфекции,2023-06-03T20:19:41+03:00,8245.0
Голубев Данила Игнатьевич,Беларусь,TK 7160186,,,Альфа-Банк,,"Проблемы с дыханием, Боль, требующая обезболивания",Анестезиолог,2024-08-05T20:09:07+03:00,"ЭКГ, Биохимический анализ крови, Общий анализ крови",2024-08-07T18:41:55+03:00,7183.0
Голубев Данила Игнатьевич,Беларусь,,995-337-600 54,1272 6831 4804 6996,Альфа-Банк,Мир,Частые инфекции,Иммунолог,2023-08-05T18:58:59+03:00,ПЦР на вирусы,2023-08-07T16:24:05+03:00,6590.0
Никитина Аделина Захаровна,,9787 498445,450-504-832 92,7717 9380 2822 4743,Тинькофф,,"Заложенность носа, Одышка, Сыпь",Аллерголог,2024-05-06T11:11:28+03:00,"Общий анализ крови, Кожные тесты на аллергены",,6687.0
Никитина Аделина Захаровна,Россия,9787 498445,450-504-832 92,7717 9380 2822 4743,Тинькофф,MasterCard,"Потеря веса, Лихорадка, Боль в костях, Потливость",Онколог,2024-01-29T14:43:07+03:00,"МРТ или КТ, Биопсия опухоли, Общий анализ крови",2024-01-30T11:59:44+03:00,9512.0
