ФИО,Страна,Паспортые данные,СНИЛС,Номер карты,Банк,Платежная система,Симптомы,Врач,Дата посещения врача,Анализы,Дата получения анализов,Цена приёма (руб)
Соболева Любовь Дмитриевна,Россия,5942 959792,684-981-254 45,1095 7785 3092 4091,Сбербанк,Мир,Боль,Анестезиолог,2025-03-27T15:51:34+03:00,"Коагулограмма, Общий анализ крови",2025-03-30T21:17:55+03:00,10081
Соболева Любовь Дмитриевна,Россия,5942 959792,684-981-254 45,1095 7785 3092 4091,Сбербанк,Мир,"Запор, Боль в анальной области",Проктолог,2023-07-05T15:58:43+03:00,"Аноскопия, Общий анализ крови, Мазок на инфекции",2023-07-06T18:31:46+03:00,11077
Быкова Зоя Даниловна,Беларусь,JE 3631370,754-324-208 54,3336 5069 1321 5593,ВТБ,Мир,"Лихорадка, Отторжение органа, Боль в области трансплантата",Трансплантолог,2023-11-04T15:41:36+03:00,Гистосовместимость,2023-11-05T16:07:41+03:00,8474
Быкова Зоя Даниловна,Беларусь,JE 3631370,754-324-208 54,3336 5069 1321 5593,ВТБ,Мир,"Боль при мочеиспускании, Боль в пояснице",Уролог,2023-08-21T19:57:29+03:00,"Общий анализ мочи, УЗИ почек, Анализ мочи по Нечипоренко",2023-08-23T21:17:51+03:00,4219
Козлова Аделина Александровна,Казахстан,N 4302560,336-754-387 21,4342 6754 5829 9254,Тинькофф,Visa,"Покраснение кожи, Сыпь, Выделения",Дерматовенеролог,2023-07-27T14:44:59+03:00,"Соскоб кожи, Общий анализ крови",2023-07-29T13:07:49+03:00,9048
Новикова Любовь Гавриловна,Россия,1785 346417,629-647-343 38,3030 4412 2825 2183,Тинькофф,Мир,"Головокружение, Головная боль",Невролог,2025-02-21T16:47:43+03:00,ЭЭГ,2025-02-22T20:37:33+03:00,6110
Новикова Любовь Гавриловна,Россия,1785 346417,629-647-343 38,3030 4412 2825 2183,Тинькофф,Мир,"Покраснение кожи, Озноб",Инфекционист,2024-08-01T12:39:12+03:00,"Биохимический анализ крови, Общий анализ крови, Анализ на антитела",2024-08-04T19:44:04+03:00,8522
Новикова Любовь Гавриловна,Россия,1785 346417,629-647-343 38,3030 4412 2825 2183,Тинькофф,Мир,"Частые заболевания, Лихорадка",Эпидемиолог,2025-04-08T09:08:34+03:00,"Анализ на антитела, ПЦР на инфекции",2025-04-09T18:41:41+03:00,2540
Плотникова Ксения Никитична,Казахстан,N 8630647,417-284-146 88,9236 1532 3494 5975,Сбербанк,Мир,"Сыпь, Лихорадка",Паразитолог,2024-05-31T14:33:37+03:00,"Анализ на антитела к паразитам, Общий анализ крови, Анализ на яйца глист",2024-06-01T15:55:25+03:00,7339
Голубев Юлий Петрович,Беларусь,VK 9178343,489-567-866 40,5398 2166 2443 8163,ВТБ,Мир,"Сыпь, Покраснение кожи, Зуд, Выделения",Дерматовенеролог,2023-08-04T18:38:23+03:00,"Общий анализ крови, Мазок на инфекции, ПЦР на ИППП",2023-08-07T16:36:14+03:00,6817
Голубев Юлий Петрович,Беларусь,VK 9178343,489-567-866 40,5398 2166 2443 8163,ВТБ,Мир,"Потливость, Покраснение кожи, Озноб, Лихорадка",Инфекционист,2023-07-01T20:21:22+03:00,"ПЦР на инфекции, Общий анализ крови",2023-07-04T11:59:14+03:00,9914
Голубев Юлий Петрович,Беларусь,VK 9178343,489-567-866 40,5398 2166 2443 8163,ВТБ,Мир,"Рвота, Температура, Боль в животе",Педиатр,2024-03-12T18:02:50+03:00,"Общий анализ крови, Копрограмма",2024-03-15T16:48:44+03:00,2429
Капустина Нелли Константиновна,Беларусь,FQ 5363319,301-285-925 79,4136 3762 2967 1680,Сбербанк,MasterCard,"Температура, Желтуха у новорожденных, Отказ от еды",Неонатолог,2025-03-03T16:54:31+03:00,"Неонатальный скрининг, Анализ на билирубин, Общий анализ крови",2025-03-06T18:21:42+03:00,7884
Капустина Нелли Константиновна,Беларусь,FQ 5363319,301-285-925 79,4136 3762 2967 1680,Сбербанк,MasterCard,Боль в животе,Гастроэнтеролог,2024-03-26T21:00:09+03:00,УЗИ органов брюшной полости,2024-03-29T14:48:19+03:00,3344
Капустина Нелли Константиновна,Беларусь,FQ 5363319,301-285-925 79,4136 3762 2967 1680,Сбербанк,MasterCard,"Чихание, Одышка, Заложенность носа, Сыпь",Аллерголог,2024-01-20T14:33:30+03:00,Общий анализ крови,2024-01-22T19:16:20+03:00,7190
Капустина Нелли Константиновна,Беларусь,FQ 5363319,301-285-925 79,4136 3762 2967 1680,Сбербанк,MasterCard,"Лихорадка, Потеря веса, Боль в костях, Потливость",Онколог,2023-09-01T20:10:51+03:00,"Анализ на онкомаркеры, МРТ или КТ, Общий анализ крови",2023-09-03T09:06:48+03:00,4735
Новиков Денис Георгиевич,Казахстан,N 0639187,174-691-148 89,3780 5374 4080 1893,ВТБ,MasterCard,"Сухость глаз, Затуманенное зрение, Покраснение глаз",Офтальмолог,2023-05-14T08:40:20+03:00,"Офтальмоскопия, Проверка остроты зрения",2023-05-16T10:29:29+03:00,11446
Новиков Денис Георгиевич,Казахстан,N 0639187,174-691-148 89,3780 5374 4080 1893,ВТБ,MasterCard,Темная моча,Гепатолог,2024-05-03T10:10:23+03:00,"Биохимический анализ крови, Фиброскан, УЗИ печени",2024-05-05T13:16:22+03:00,3395
Новиков Денис Георгиевич,Казахстан,N 0639187,174-691-148 89,3780 5374 4080 1893,ВТБ,MasterCard,"Гнойные выделения, Ушная боль, Заложенность носа, Боль в горле",Отоларинголог,2024-06-10T15:06:17+03:00,"Мазок из зева, Аудиометрия",2024-06-12T19:48:10+03:00,2038
Костина Вилена Трофимовна,Казахстан,N 6027146,649-941-694 10,4851 8172 4606 1006,Сбербанк,Visa,Шум в ушах,Сурдолог,2023-06-20T16:53:10+03:00,МРТ головного мозга,2023-06-22T09:14:29+03:00,10518
Костина Вилена Трофимовна,Казахстан,N 6027146,649-941-694 10,4851 8172 4606 1006,Сбербанк,Visa,"Отказ от еды, Желтуха у новорожденных",Неонатолог,2024-05-21T17:09:58+03:00,Неонатальный скрининг,2024-05-24T17:25:31+03:00,10647
Костина Вилена Трофимовна,Казахстан,N 6027146,649-941-694 10,4851 8172 4606 1006,Сбербанк,Visa,"Сыпь, Покраснение кожи",Косметолог,2023-11-01T11:29:40+03:00,"Биохимический анализ крови, Аллергопробы",2023-11-02T17:59:10+03:00,10117
Рябова Милана Вячеславовна,Россия,5800 828335,734-265-771 63,1848 8565 6411 6865,Альфа-Банк,Visa,"Нарушение полового влечения, Потеря оргазма",Сексопатолог,2024-10-23T09:34:33+03:00,"Анализ на тестостерон, Гормональные исследования, Психологические тесты",2024-10-26T09:11:08+03:00,6439
Рябова Милана Вячеславовна,Россия,5800 828335,734-265-771 63,1848 8565 6411 6865,Альфа-Банк,Visa,"Температура, Кашель, Потливость",Терапевт,2024-04-29T08:34:12+03:00,Общий анализ крови,2024-05-02T16:13:00+03:00,10583
Рябова Милана Вячеславовна,Россия,5800 828335,734-265-771 63,1848 8565 6411 6865,Альфа-Банк,Visa,"Диагностика травм, Визуализация внутренних органов",Радиолог,2025-01-16T09:13:55+03:00,КТ,2025-01-18T13:03:04+03:00,8464
Чернова Федора Матвеевна,Россия,9579 558426,836-128-511 85,2305 3517 8853 9520,Сбербанк,MasterCard,Опухоли,Маммолог,2025-03-20T14:06:06+03:00,"УЗИ молочных желез, Маммография, Биопсия",2025-03-22T17:34:31+03:00,7488
Чернова Федора Матвеевна,Россия,9579 558426,836-128-511 85,2305 3517 8853 9520,Сбербанк,MasterCard,"Частое мочеиспускание, Потливость, Жажда",Эндокринолог,2024-11-12T13:04:16+03:00,Инсулин,2024-11-14T19:54:49+03:00,8435
Чернова Федора Матвеевна,Россия,9579 558426,836-128-511 85,2305 3517 8853 9520,Сбербанк,MasterCard,Боль в суставах,Ревматолог,2023-10-11T14:01:55+03:00,"МРТ суставов, Антинуклеарные антитела, Общий анализ крови",2023-10-13T10:00:05+03:00,7270
Чернова Федора Матвеевна,Россия,9579 558426,836-128-511 85,2305 3517 8853 9520,Сбербанк,MasterCard,"Лихорадка, Потеря аппетита",Паразитолог,2024-11-03T21:23:34+03:00,"Анализ на антитела к паразитам, Копрограмма, Общий анализ крови",2024-11-06T16:23:15+03:00,11230
Смирнова Ярослава Глебовна,Беларусь,WU 0712233,926-184-432 45,1822 6863 7056 6799,ВТБ,Visa,"требующая обезболивания, Проблемы с дыханием, Боль",Анестезиолог,2024-02-17T15:01:01+03:00,"Коагулограмма, ЭКГ",2024-02-19T17:41:39+03:00,6123
Смирнова Ярослава Глебовна,Беларусь,WU 0712233,926-184-432 45,1822 6863 7056 6799,ВТБ,Visa,Диарея,Гастроэнтеролог,2024-09-22T10:43:59+03:00,"Эзофагогастродуоденоскопия, Анализ на хеликобактер пилори",2024-09-25T13:20:24+03:00,6044
